0.05;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67
102;3.934253441;3.085465033;2.693720877;2.460800122;2.303493035;2.188760765;2.100655763;2.030451483;1.972933953;1.924777941;1.883753137;1.848302325;1.817302035;1.789919331;1.765522288;1.743621936;1.723833402;1.705849188;1.689420358;1.674343011;1.660448378;1.647595443;1.635665374;1.62455725;1.614184758;1.604473595;1.595359414;1.586786185;1.57870487;1.571072345;1.563850522;1.557005621;1.550507565;1.544329485;1.538447286;1.5328393;1.52748598;1.52236964;1.51747424;1.51278519;1.508289192;1.503974095;1.499828771;1.495843012;1.492007428;1.488313375;1.484752872;1.481318544;1.478003559;1.474801586;1.47170674;1.468713549;1.465816917;1.463012089;1.460294625;1.457660373;1.455105447;1.452626203;1.450219223;1.447881295;1.445609399;1.443400693;1.441252499;1.439162291;1.437127684;1.435146427;1.433216388
103;3.933336668;3.084576785;2.692841129;2.459919687;2.302607548;2.187868007;2.099754571;2.02954126;1.972014427;1.923849029;1.882814871;1.847354811;1.816345422;1.788953794;1.764548018;1.742639134;1.72284227;1.704849929;1.688413171;1.673328094;1.659425922;1.646565636;1.634628397;1.623513278;1.613133962;1.603416137;1.594295454;1.585715877;1.577628361;1.569989777;1.562762033;1.555911343;1.549407629;1.543224012;1.537336397;1.531723111;1.526364603;1.521243183;1.516342808;1.511648884;1.507148111;1.502828332;1.49867842;1.494688161;1.490848164;1.487149782;1.483585031;1.480146533;1.476827457;1.473621466;1.470522674;1.467525608;1.464625169;1.461816601;1.459095461;1.456457597;1.453899119;1.451416383;1.449005969;1.446664663;1.444389445;1.442177471;1.44002606;1.437932686;1.435894964;1.433910639;1.431977581
104;3.932437831;3.083705948;2.691978638;2.459056524;2.30173943;2.186992754;2.098871039;2.028648865;1.971112898;1.922938284;1.881894942;1.846425799;1.815407472;1.788007077;1.763592723;1.741675455;1.721870405;1.703870076;1.687425527;1.672332851;1.658423268;1.645555754;1.633611464;1.622489467;1.612103439;1.602379063;1.593251984;1.584666161;1.576572544;1.568927999;1.561694429;1.554838043;1.548328758;1.542139693;1.536246747;1.530628244;1.525264627;1.520138206;1.515232932;1.510534209;1.506028732;1.501704344;1.497549911;1.49355522;1.489710876;1.486008229;1.482439293;1.478996688;1.475673579;1.472463629;1.469360949;1.466360064;1.463455873;1.460643618;1.457918855;1.455277429;1.45271545;1.450229272;1.447815471;1.445470835;1.443192341;1.440977143;1.43882256;1.436726065;1.43468527;1.43269792;1.430761882
105;3.93155641;3.082852016;2.691132901;2.45821013;2.300888175;2.186134495;2.098004656;2.027773779;1.970228844;1.922045179;1.880992816;1.845514751;1.814487644;1.787078636;1.762655852;1.740730345;1.720917249;1.702909069;1.686456861;1.671356714;1.657439845;1.644565223;1.632614;1.621485238;1.611092607;1.601361787;1.592228416;1.583636448;1.575536827;1.567886416;1.560647112;1.55378512;1.547270353;1.541075924;1.53517773;1.52955409;1.524185444;1.519054098;1.514143999;1.509440549;1.50493044;1.500601511;1.496442627;1.492443569;1.488594943;1.484888093;1.481315034;1.477868381;1.474541299;1.471327446;1.468220935;1.465216285;1.462308396;1.459492506;1.456764171;1.454119234;1.451553803;1.44906423;1.446647091;1.444299171;1.442017446;1.439799068;1.437641357;1.435541782;1.433497956;1.431507621;1.429568646
106;3.930691902;3.082014501;2.690303434;2.457380022;2.300053296;2.185292743;2.097154925;2.026915504;1.969361761;1.921169206;1.880107981;1.844621151;1.813585417;1.786167947;1.761736878;1.739803272;1.719982269;1.70196637;1.685506631;1.670399138;1.656475104;1.643593492;1.631635449;1.620500033;1.610100907;1.600363747;1.591224185;1.58262617;1.574520641;1.566864457;1.559619509;1.552751999;1.546231834;1.540032125;1.534128764;1.528500065;1.523126467;1.517990271;1.513075421;1.508367315;1.503852643;1.499519241;1.49535597;1.491352611;1.487499764;1.483788774;1.480211651;1.476761009;1.473430011;1.470212313;1.467102024;1.464093664;1.461182128;1.458362656;1.455630799;1.4529824;1.450413565;1.447920644;1.445500212;1.443149054;1.440864142;1.438642629;1.436481832;1.434379219;1.432332402;1.430339124;1.428397249
107;3.929843826;3.081192934;2.689489772;2.456565733;2.299234326;2.184467023;2.096321372;2.026073558;1.968511164;1.920309877;1.879239946;1.843744504;1.812700292;1.785274503;1.760835291;1.738893725;1.719064947;1.701041459;1.684574316;1.669459599;1.655528517;1.64264003;1.630675278;1.619533316;1.6091278;1.599384401;1.590238747;1.581634781;1.573523438;1.565861571;1.558611067;1.551738124;1.545212646;1.539007738;1.533099288;1.527465608;1.522087133;1.516946159;1.512026628;1.507313937;1.50279477;1.49845696;1.494289368;1.49028177;1.486424765;1.482709694;1.479128566;1.475673993;1.472339134;1.469117645;1.466003633;1.462991614;1.460076484;1.457253479;1.45451815;1.451866337;1.449294145;1.446797922;1.444374244;1.44201989;1.439731835;1.437507229;1.435343388;1.433237778;1.431188011;1.429191828;1.427247092
108;3.929011718;3.080386863;2.688691468;2.455766817;2.298430813;2.183656883;2.095503539;2.025247482;1.967676589;1.919466722;1.878388237;1.84288433;1.811831786;1.784397821;1.759950604;1.738001211;1.718164788;1.700133838;1.683659412;1.66853759;1.654599576;1.641704326;1.629732974;1.61858457;1.608172767;1.598423229;1.589271578;1.580661754;1.572544688;1.564877226;1.557621254;1.550742962;1.544212251;1.538002223;1.532088762;1.526450176;1.521066897;1.515921217;1.510997076;1.506279867;1.50175627;1.497414119;1.493242268;1.489230493;1.48536939;1.481650297;1.478065222;1.474606773;1.471268109;1.468042883;1.464925199;1.461909574;1.458990899;1.45616441;1.453425657;1.450770477;1.448194974;1.445695495;1.443268614;1.440911109;1.438619953;1.436392296;1.434225451;1.432116885;1.430064207;1.428065157;1.426117599
109;3.92819513;3.079595855;2.687908091;2.454982841;2.297642325;2.182861886;2.094700985;2.02443683;1.966857586;1.918639288;1.877552396;1.84204017;1.810979435;1.783537433;1.759082345;1.737125256;1.717281316;1.699243026;1.682761437;1.667632626;1.653687792;1.640785887;1.628808041;1.617653299;1.607235307;1.597479727;1.588322174;1.579706585;1.571583883;1.563910914;1.556649556;1.549765997;1.543230133;1.537015063;1.531096666;1.525453248;1.520065236;1.514914921;1.509986238;1.505264576;1.500736616;1.496390185;1.492214138;1.488198246;1.484333103;1.480610046;1.477021079;1.473558811;1.470216395;1.466987484;1.46386618;1.460846998;1.457924829;1.455094904;1.452352773;1.449694273;1.447115504;1.444612814;1.442182772;1.439822159;1.437527944;1.435297276;1.433127468;1.431015985;1.428960434;1.426958556;1.425008212
110;3.927393633;3.078819492;2.687139227;2.45421339;2.296868443;2.182081612;2.093913286;2.023641174;1.966053725;1.91782714;1.876731984;1.841211581;1.810142793;1.782692888;1.75823006;1.736265403;1.716414069;1.69836856;1.681879925;1.666744237;1.652792693;1.63988424;1.627900004;1.616739023;1.606314941;1.596553412;1.58739005;1.578768783;1.570640534;1.562962142;1.55569548;1.548806734;1.542265795;1.536045758;1.530122499;1.524474321;1.519081646;1.513926764;1.508993605;1.504267556;1.499735295;1.495384648;1.491204464;1.487184514;1.48331539;1.479588425;1.475995622;1.472529586;1.469183472;1.465950927;1.462826054;1.459803365;1.456877748;1.454044435;1.451298973;1.448637197;1.446055207;1.443549348;1.44111619;1.438752509;1.436455276;1.434221637;1.432048905;1.429934543;1.427876158;1.425871488;1.423918394
111;3.926606813;3.078057369;2.686384475;2.453458065;2.296108766;2.181315655;2.093140033;2.022860102;1.965264588;1.917029859;1.875926578;1.840398135;1.809321429;1.781863752;1.757393313;1.735421212;1.715562604;1.697509993;1.681014425;1.665871972;1.651913825;1.638998928;1.627008402;1.61584128;1.605411203;1.595643818;1.586474736;1.57784788;1.569714168;1.562030434;1.55475855;1.547864694;1.541318756;1.535093827;1.529165779;1.52351291;1.518115642;1.512956258;1.508018689;1.503288317;1.498751818;1.494397013;1.490212752;1.486188802;1.482315752;1.478584935;1.474988349;1.4715186;1.468168838;1.46493271;1.461804316;1.458778168;1.455849151;1.453012497;1.450263749;1.447598741;1.445013573;1.442504588;1.440068354;1.437701647;1.435401436;1.433164865;1.430989247;1.428872044;1.426810861;1.424803436;1.422847628
112;3.925834269;3.0773091;2.685643451;2.45271648;2.295362906;2.180563624;2.092380833;2.022093216;1.964489775;1.916247038;1.875135771;1.839599421;1.808514929;1.781049609;1.756571683;1.734592259;1.714726495;1.696666896;1.680164507;1.665015395;1.65105075;1.63812951;1.626132793;1.614959626;1.604523646;1.594750496;1.585575782;1.576943421;1.568804329;1.561115335;1.553838306;1.546939418;1.540388555;1.534158806;1.528226038;1.522568548;1.517166753;1.512002934;1.507061018;1.502326385;1.497785707;1.493426805;1.489238525;1.485210631;1.481333711;1.477599095;1.47399878;1.470525368;1.467172008;1.463932347;1.460800482;1.457770921;1.454838551;1.451998599;1.449246609;1.446578414;1.44399011;1.441478041;1.439038772;1.436669079;1.434365928;1.432126465;1.429947999;1.427827991;1.425764047;1.423753902;1.421795415
113;3.925075617;3.076574309;2.684915784;2.451988264;2.29463049;2.179825144;2.091635307;2.021340135;1.963728899;1.91547829;1.874359167;1.838815043;1.807722892;1.780250053;1.755764762;1.733778133;1.713905329;1.695838854;1.679329752;1.664174087;1.650203046;1.637275562;1.625272749;1.614093632;1.603651839;1.593873013;1.584692751;1.57605497;1.567910579;1.560216403;1.552934306;1.54603046;1.539474745;1.533240246;1.527302829;1.521640785;1.516234528;1.511066337;1.506120136;1.501381303;1.496836507;1.492473566;1.488281323;1.484249541;1.480368804;1.476630442;1.473026449;1.469549425;1.466192518;1.462949371;1.459814081;1.456781154;1.453845475;1.451002271;1.448247083;1.445575742;1.442984345;1.440469231;1.438026968;1.435654327;1.433348276;1.431105958;1.42892468;1.426801904;1.424735234;1.422722404;1.420761273
114;3.924330485;3.075852636;2.684201116;2.451273058;2.293911158;2.179099851;2.090903087;2.020600487;1.962981588;1.914723236;1.87359639;1.838044617;1.806944933;1.779464697;1.75497216;1.732978442;1.71309871;1.695025467;1.678509757;1.663347642;1.649370305;1.636436674;1.62442786;1.613242883;1.602795367;1.593010949;1.583825224;1.575182104;1.567032492;1.559333212;1.552046122;1.545137391;1.538576896;1.532337716;1.526395716;1.520729184;1.51531853;1.51014603;1.505195606;1.500452632;1.495903775;1.491536851;1.487340701;1.483305084;1.479420585;1.475678528;1.472070907;1.468590321;1.465229914;1.461983329;1.45884466;1.455808414;1.452869471;1.450023057;1.447264713;1.444590268;1.441995818;1.439477701;1.437032481;1.434656932;1.432348018;1.430102881;1.427918828;1.42579332;1.423723959;1.421708479;1.419744736
115;3.923598515;3.075143733;2.683499101;2.450570518;2.293204561;2.178387395;2.090183821;2.019873918;1.962247482;1.913981516;1.872847071;1.837287775;1.80618068;1.778693166;1.754193498;1.732192804;1.712306253;1.69422635;1.677704136;1.662535671;1.648552133;1.635612451;1.623597727;1.612406979;1.601953826;1.592163902;1.582972796;1.574324415;1.566169662;1.558465352;1.551173343;1.544259798;1.537694591;1.531450799;1.525504282;1.519833326;1.514418337;1.50924159;1.504287002;1.499539946;1.494987085;1.490616234;1.486416231;1.482376833;1.478488622;1.474742921;1.471131723;1.467647622;1.464283763;1.461033786;1.457891784;1.454852261;1.451910097;1.449060517;1.446299059;1.443621551;1.441024088;1.438503006;1.436054869;1.433676449;1.431364709;1.42911679;1.426929998;1.424801792;1.422729774;1.420711676;1.418745355
116;3.922879362;3.074447264;2.682809407;2.449880308;2.292510366;2.177687439;2.089477168;2.019160082;1.961526234;1.913252778;1.872110858;1.836544161;1.805429773;1.777935098;1.753428412;1.731420852;1.711527589;1.693441128;1.676912511;1.661737794;1.647748153;1.63480251;1.622781967;1.611585535;1.60112683;1.591331481;1.582135074;1.573481512;1.565321691;1.557612426;1.550315569;1.54339728;1.53682743;1.530579092;1.524628123;1.518952805;1.513533544;1.508352608;1.503393915;1.498642833;1.494086025;1.489711301;1.485507498;1.481464371;1.477572499;1.473823204;1.470208476;1.466720909;1.463353644;1.460100321;1.45695503;1.453912274;1.450966932;1.448114227;1.445349695;1.442669165;1.440068727;1.437544719;1.435093703;1.432712449;1.430397918;1.428147252;1.425957756;1.423826886;1.421752245;1.419731563;1.417762696
117;3.922172691;3.073762904;2.682131712;2.449202108;2.291828247;2.176999656;2.0887828;2.018458649;1.960817509;1.912536684;1.871387411;1.83581343;1.804691866;1.777190142;1.752676549;1.73066223;1.71076236;1.692669444;1.676134522;1.660953649;1.646957997;1.634006484;1.621980209;1.610778178;1.600314005;1.590513312;1.581311681;1.572653013;1.5644882;1.556774052;1.549472416;1.542549452;1.535975025;1.529722206;1.523766848;1.518087231;1.512663756;1.507478692;1.50251595;1.497760899;1.493200197;1.488821654;1.484614103;1.480567297;1.476671814;1.472918974;1.469300763;1.465809776;1.462439151;1.459182525;1.456033989;1.452988044;1.450039565;1.447183776;1.444416211;1.441732697;1.439129323;1.436602427;1.434148568;1.431764516;1.429447231;1.427193853;1.425001686;1.422868186;1.420790954;1.41876772;1.416796339
118;3.921478181;3.073090341;2.681465706;2.448535607;2.291157893;2.176323731;2.088100398;2.017769298;1.960120985;1.91183291;1.870676399;1.835095251;1.803966623;1.776457963;1.75193757;1.729916598;1.710010222;1.69191095;1.67536982;1.660182883;1.646181311;1.633224017;1.621192096;1.60998455;1.599514988;1.589709029;1.580502253;1.571838553;1.563668819;1.555949858;1.548643514;1.541715941;1.535137002;1.528879765;1.52292008;1.517236224;1.511808595;1.506619459;1.501652725;1.496893759;1.492329217;1.487946906;1.483735658;1.479685224;1.475786179;1.47202984;1.468408194;1.464913832;1.461539891;1.458280007;1.455128269;1.452079175;1.449127601;1.446268767;1.443498208;1.440811749;1.438205478;1.43567573;1.433219064;1.430832249;1.428512245;1.426256189;1.424061385;1.421925288;1.419845498;1.417819744;1.415845879
119;3.920795521;3.072429272;2.680811088;2.447880505;2.290499002;2.175659362;2.087429656;2.017091719;1.959436347;1.911141138;1.869977505;1.834389303;1.803253723;1.775738233;1.751211147;1.729183623;1.709270841;1.69116531;1.674618065;1.659425158;1.645417753;1.632454765;1.620417281;1.609204301;1.59872943;1.588918283;1.579706435;1.571037776;1.562863193;1.555139488;1.547828502;1.540896386;1.534312999;1.528051406;1.522087455;1.516399418;1.510967693;1.505774541;1.50080387;1.496041043;1.491472714;1.487086686;1.482871791;1.478817777;1.474915217;1.471155427;1.467530392;1.464032699;1.460655486;1.457392387;1.454237487;1.451185286;1.448230656;1.445368818;1.442595303;1.439905936;1.437296804;1.434764241;1.432304804;1.429915262;1.427592572;1.425333872;1.423136463;1.420997802;1.418915485;1.416887241;1.414910924
120;3.920124409;3.071779405;2.68016757;2.447236511;2.289851283;2.175006253;2.086770278;2.016425613;1.958763296;1.910461065;1.869290422;1.833695276;1.802552852;1.775030638;1.750496961;1.728462986;1.708543896;1.6904322;1.673878933;1.658680143;1.644666994;1.631698395;1.61965543;1.608437096;1.597956994;1.588140734;1.578923887;1.570250341;1.562070978;1.554342596;1.547027034;1.540090438;1.533502666;1.527236779;1.52126862;1.515576461;1.510140696;1.504943583;1.499969029;1.495202393;1.490630327;1.486240634;1.48202214;1.477964594;1.474058566;1.470295371;1.46666699;1.46316601;1.459785568;1.456519295;1.453361276;1.450306007;1.447348362;1.444483557;1.441707125;1.439014887;1.43640293;1.433867587;1.431405414;1.429013178;1.426687836;1.424426525;1.422226544;1.42008535;1.418000537;1.415969835;1.413991095
121;3.919464555;3.071140457;2.679534871;2.446603347;2.289214454;2.17436412;2.086121977;2.015770692;1.958101538;1.909792396;1.868614853;1.833012871;1.801863708;1.774334873;1.749794706;1.727754377;1.707829075;1.689711306;1.673152107;1.657947523;1.643928714;1.630954586;1.618906221;1.607682611;1.597197352;1.587376053;1.57815428;1.569475916;1.56129184;1.553558849;1.546238774;1.539297762;1.532705665;1.526435543;1.520463235;1.51476701;1.50932726;1.504126241;1.499147856;1.494377462;1.48980171;1.4854084;1.481186356;1.477125324;1.473215875;1.469449318;1.465817636;1.462313413;1.458929783;1.455660378;1.452499279;1.449440982;1.446480359;1.443612626;1.440833313;1.43813824;1.435523494;1.432985406;1.430520532;1.428125635;1.425797674;1.423533784;1.421331263;1.419187566;1.417100289;1.415067158;1.413086024
122;3.918815679;3.070512156;2.678912721;2.44598074;2.288588242;2.173732691;2.085484476;2.015126675;1.957450793;1.909134847;1.867950511;1.832341798;1.801185999;1.773650644;1.749104085;1.727057499;1.707126076;1.689002326;1.672437283;1.657226989;1.643202603;1.630223028;1.618169341;1.606940531;1.59645019;1.586623924;1.577397294;1.568714181;1.560525459;1.552787922;1.545463398;1.538518031;1.53192167;1.52564737;1.51967097;1.513970735;1.508527054;1.503322181;1.498340017;1.493565916;1.488986527;1.484589647;1.480364101;1.47629963;1.472386803;1.468616929;1.464981988;1.461474564;1.458087788;1.45481529;1.451651151;1.448589865;1.445626302;1.442755677;1.43997352;1.437275648;1.434658148;1.432117349;1.429649806;1.427252283;1.424921735;1.422655297;1.420450267;1.418304099;1.416214386;1.414178855;1.412195357
123;3.918177508;3.069894238;2.678300858;2.445368429;2.287972384;2.173111698;2.084857509;2.014493294;1.956810787;1.908488143;1.867297118;1.831681776;1.800519443;1.772977667;1.748424812;1.726372062;1.70643461;1.688304967;1.671734165;1.656518245;1.642488364;1.62950342;1.617444488;1.606210552;1.595715202;1.585884039;1.576652621;1.567964825;1.559771523;1.552029503;1.544700593;1.53775093;1.531150363;1.524871943;1.518891507;1.513187316;1.507739757;1.502531082;1.497545189;1.492767431;1.488184453;1.483784051;1.479555047;1.475487182;1.471571021;1.467797874;1.464159717;1.460649132;1.45725925;1.453983699;1.450816559;1.447752321;1.444785856;1.441912376;1.439127409;1.436426774;1.433806554;1.431263078;1.428792899;1.426392781;1.424059678;1.421790723;1.419583215;1.417434605;1.415342486;1.413304585;1.411318751
124;3.91754978;3.069286447;2.677699029;2.444766161;2.287366625;2.172500886;2.084240815;2.013870286;1.956181257;1.907852018;1.866654405;1.831032536;1.799863767;1.772315666;1.747756608;1.725697786;1.705754394;1.687618944;1.671042468;1.655821004;1.641785707;1.628795471;1.616731369;1.605492381;1.594992093;1.585156101;1.575919963;1.56722755;1.55902973;1.55128329;1.543950053;1.536996154;1.530391438;1.524108954;1.518124536;1.512416443;1.506965058;1.501752632;1.496763059;1.491981692;1.487395172;1.482991295;1.478758879;1.474687663;1.470768213;1.466991834;1.463350501;1.459836797;1.456443849;1.453165283;1.449995179;1.446928027;1.443958696;1.441082396;1.438294656;1.435591291;1.432968384;1.430422264;1.427949482;1.4255468;1.423211173;1.420939733;1.418729776;1.416578753;1.414484257;1.412444014;1.410455871
125;3.916932241;3.068688537;2.677106989;2.44417369;2.28677072;2.171900006;2.083634145;2.013257399;1.955561948;1.907226213;1.866022113;1.830393815;1.799218706;1.771664374;1.747099207;1.725034401;1.705085156;1.686943984;1.670361916;1.655134988;1.641094352;1.628098901;1.616029701;1.604785732;1.594280575;1.584439824;1.57519903;1.566502064;1.55829979;1.55054899;1.543211485;1.536253408;1.529644599;1.523358106;1.51736976;1.511657816;1.506202656;1.500986528;1.495993325;1.491208396;1.486618381;1.482211073;1.477975289;1.473900767;1.469978068;1.466198499;1.462554032;1.459037247;1.455641272;1.45235973;1.449186699;1.44611667;1.443144508;1.440265423;1.437474943;1.434768882;1.432143322;1.42959459;1.427119236;1.424714023;1.422375902;1.420102005;1.417889629;1.415736223;1.413639378;1.41159682;1.409606397
126;3.916324644;3.068100269;2.676524502;2.443590781;2.286184429;2.171308818;2.083037256;2.012654388;1.954952613;1.906610481;1.865399991;1.82976536;1.798584005;1.771023534;1.746452346;1.724381645;1.704426633;1.686279821;1.669692241;1.654459928;1.64041403;1.627413436;1.615339212;1.604090331;1.593580374;1.583734928;1.574489544;1.565788087;1.557581419;1.549826319;1.542484604;1.535522405;1.528909559;1.522619111;1.516626888;1.510911145;1.50545226;1.500232479;1.495235693;1.490447248;1.485853784;1.481443089;1.477203981;1.473126194;1.46920029;1.465417571;1.461770009;1.458250183;1.454851218;1.451566737;1.448390817;1.445317945;1.442342987;1.439461153;1.436667967;1.433959243;1.431331062;1.428779749;1.426301855;1.42389414;1.421553556;1.419277232;1.417062465;1.414906703;1.412807538;1.410762693;1.408770015
127;3.915726751;3.067521411;2.675951338;2.443017202;2.285607522;2.17072709;2.082449914;2.012061016;1.954353012;1.906004579;1.864787795;1.829146924;1.797959416;1.770392897;1.745815776;1.723739265;1.703778568;1.685626198;1.669033185;1.653795562;1.639744476;1.626738813;1.614659634;1.603405911;1.592891219;1.583041145;1.573791233;1.565085347;1.556874345;1.549115003;1.541769135;1.534802869;1.52818604;1.521891689;1.515895641;1.510176149;1.504713588;1.499490202;1.49448988;1.489697965;1.485101095;1.480687058;1.476444668;1.472363658;1.468434588;1.464648759;1.460998142;1.457475312;1.454073395;1.450786012;1.447607237;1.444531559;1.44155384;1.438669289;1.43587343;1.433162075;1.430531305;1.427977443;1.425497039;1.423086852;1.420743834;1.418465112;1.416247983;1.414089894;1.411988435;1.40994133;1.407946424
128;3.915138332;3.066951739;2.675387275;2.442452731;2.285039776;2.170154595;2.08187189;2.011477055;1.953762915;1.905408275;1.864185289;1.828538271;1.797344699;1.769772219;1.745189252;1.723107014;1.703140714;1.684982865;1.668384496;1.65314164;1.639085438;1.626074776;1.613990712;1.602732214;1.592212852;1.582358212;1.573103835;1.56439358;1.556178302;1.548414775;1.541064811;1.534094532;1.527473772;1.52117557;1.515175748;1.509452555;1.503986367;1.498759422;1.493755609;1.488960269;1.484360038;1.479942701;1.47569707;1.471612879;1.467680683;1.463891783;1.460238148;1.456712353;1.45330752;1.45001727;1.446835677;1.443757226;1.44077678;1.437889545;1.435091045;1.432377092;1.429743763;1.427187383;1.424704499;1.42229187;1.419946446;1.417665356;1.415445892;1.413285503;1.411181778;1.409132438;1.40713533
129;3.914559163;3.066391037;2.674832098;2.441897155;2.284480973;2.169591116;2.081302966;2.010902281;1.953182097;1.904821341;1.863592245;1.827939169;1.796739622;1.769161268;1.744572538;1.722484656;1.702512832;1.684349582;1.667745933;1.652497915;1.63843667;1.625421079;1.613332196;1.602068988;1.591545022;1.581685878;1.572427095;1.56371253;1.555493035;1.547725379;1.540371372;1.533397134;1.526772495;1.520470492;1.514466945;1.508740101;1.503270331;1.498039874;1.493032615;1.488233893;1.483630343;1.479209748;1.474960919;1.470873585;1.466938303;1.46314637;1.459489755;1.455961031;1.452553319;1.449260238;1.44607586;1.44299467;1.44001153;1.437121645;1.434320536;1.431604015;1.428968158;1.426409289;1.423923955;1.421508913;1.419161112;1.41687768;1.41465591;1.412493247;1.410387281;1.408335734;1.406336449
130;3.913989029;3.065839094;2.674285598;2.441350263;2.283930904;2.169036442;2.080742928;2.01033648;1.952610341;1.904243559;1.863008442;1.827349397;1.79614396;1.768559816;1.743965406;1.721871959;1.70189469;1.683726114;1.667117259;1.651864152;1.637797933;1.624777481;1.612683846;1.601415992;1.590887483;1.581023897;1.571760768;1.563041951;1.554818294;1.547046564;1.539688567;1.532710422;1.526081955;1.519776201;1.513768977;1.508038528;1.502565224;1.4973313;1.492320638;1.487518579;1.482911752;1.47848794;1.474235951;1.470145515;1.466207185;1.462412257;1.458752699;1.455221082;1.451810525;1.448514647;1.445327519;1.442243624;1.439257822;1.436365317;1.433561631;1.430842573;1.428204219;1.425642891;1.423155136;1.420737709;1.418387559;1.416101812;1.413877761;1.411712852;1.409604672;1.407550942;1.405549505
131;3.913427718;3.065295706;2.673747575;2.440811854;2.283389367;2.168490368;2.080191569;2.009779444;1.952047436;1.903674717;1.862433666;1.826768736;1.795557495;1.767967643;1.743367633;1.721268701;1.701286063;1.683112236;1.666498246;1.651240121;1.637168997;1.624143749;1.612045427;1.60077299;1.59024;1.580372031;1.571104614;1.562381602;1.554153838;1.546378088;1.539016154;1.532034153;1.525401908;1.519092451;1.513081598;1.507347591;1.501870796;1.496633449;1.491619429;1.486814073;1.482204011;1.477777022;1.473521914;1.469428413;1.465487073;1.461689188;1.458026722;1.454492247;1.451078881;1.447780241;1.444590395;1.441503827;1.438515395;1.435620303;1.43281407;1.430092505;1.427451683;1.424887925;1.422397776;1.419977992;1.417625521;1.415337487;1.413111182;1.410944052;1.408833683;1.406777795;1.404774231
132;3.912875028;3.064760677;2.673217831;2.440281732;2.282856163;2.167952695;2.07964869;2.00923097;1.951493179;1.903114608;1.861867708;1.826196979;1.794980015;1.767384536;1.742779006;1.720674664;1.700686732;1.682507727;1.665888674;1.650625599;1.636549636;1.623519659;1.611416713;1.600139755;1.589602344;1.57973005;1.570458403;1.56173125;1.553499433;1.545719716;1.538353897;1.531368089;1.524732115;1.518419004;1.512404568;1.506667048;1.501186808;1.49594608;1.490928744;1.486120133;1.481506876;1.47707675;1.472818561;1.468722034;1.46477772;1.460976913;1.457311577;1.453774279;1.450358137;1.447056767;1.443864237;1.440775028;1.437783997;1.434886348;1.432077598;1.429353556;1.426710295;1.424144135;1.421651622;1.419229508;1.416874742;1.414584447;1.412355914;1.410186588;1.408074055;1.406016034;1.404010367
133;3.912330763;3.064233814;2.672696178;2.439759707;2.282331103;2.167423231;2.079114095;2.008690862;1.950947372;1.902563032;1.861310367;1.825633921;1.794411316;1.766810289;1.742199315;1.72008964;1.700096487;1.681912374;1.665288327;1.65002037;1.635939635;1.622904991;1.610797484;1.599516066;1.588974292;1.579097731;1.569821909;1.56109067;1.552854854;1.54507122;1.537701566;1.530712001;1.524072346;1.517755627;1.511737654;1.505996665;1.500513023;1.495268959;1.490248347;1.485436523;1.48082011;1.476386885;1.472125653;1.468026137;1.464078887;1.460275194;1.45660702;1.453066933;1.449648049;1.446343983;1.4431488;1.440056981;1.437063383;1.434163207;1.43135197;1.42862548;1.425979808;1.423411275;1.420916424;1.418492007;1.416134972;1.413842442;1.411611708;1.409440211;1.407325539;1.405265408;1.403257663
134;3.911794729;3.063714933;2.672182432;2.439245596;2.281814001;2.16690179;2.078587598;2.008158931;1.950409823;1.902019797;1.860761448;1.825079365;1.793851199;1.766244701;1.741628358;1.719513423;1.699515121;1.681325971;1.664696998;1.649424225;1.635338781;1.622299535;1.610187527;1.598901707;1.588355629;1.578474857;1.569194914;1.560459643;1.552219879;1.54443238;1.53705894;1.530065667;1.523422377;1.517102096;1.51108063;1.505336217;1.499849216;1.494601856;1.48957801;1.484763011;1.480143482;1.475707197;1.471442959;1.46734049;1.463390339;1.459583794;1.455912818;1.452369976;1.448948383;1.445641652;1.442443848;1.439349451;1.436353315;1.433450642;1.430636947;1.427908037;1.425259983;1.422689103;1.420191941;1.417765249;1.415405971;1.413111232;1.41087832;1.408704677;1.406587889;1.404525674;1.402515872
135;3.911266743;3.063203853;2.671676414;2.438739218;2.281304677;2.16638819;2.078069014;2.007634991;1.949880346;1.901484714;1.860220762;1.824533121;1.79329947;1.765687578;1.741065941;1.718945817;1.698942437;1.680748318;1.664114485;1.648836961;1.634746872;1.621703083;1.609586634;1.598296472;1.587746145;1.577861217;1.568577208;1.559837956;1.551594296;1.543802981;1.536425804;1.529428869;1.522781991;1.516458192;1.510433279;1.504685483;1.499195165;1.49394455;1.488917511;1.484099376;1.479476768;1.475037461;1.470770254;1.466664868;1.46271185;1.458902489;1.455228744;1.451683179;1.448258909;1.444949545;1.441749151;1.438652205;1.435653562;1.432748421;1.429932297;1.427200994;1.424550586;1.421977387;1.41947794;1.417048998;1.414687503;1.412390579;1.410155514;1.40797975;1.405860871;1.403796593;1.401784758
